series_id,label,title,units,date,value,retrieved
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2016-03-01,6678.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2016-04-01,6702.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2016-05-01,6689.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2016-06-01,6701.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2016-07-01,6735.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2016-08-01,6736.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2016-09-01,6768.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2016-10-01,6799.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2016-11-01,6823.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2016-12-01,6818.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2017-01-01,6840.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2017-02-01,6881.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2017-03-01,6902.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2017-04-01,6916.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2017-05-01,6931.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2017-06-01,6962.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2017-07-01,6968.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2017-08-01,7002.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2017-09-01,7013.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2017-10-01,7031.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2017-11-01,7068.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2017-12-01,7091.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2018-01-01,7093.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2018-02-01,7184.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2018-03-01,7194.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2018-04-01,7212.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2018-05-01,7274.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2018-06-01,7292.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2018-07-01,7318.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2018-08-01,7347.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2018-09-01,7375.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2018-10-01,7389.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2018-11-01,7386.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2018-12-01,7396.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2019-01-01,7425.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2019-02-01,7395.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2019-03-01,7425.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2019-04-01,7468.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2019-05-01,7478.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2019-06-01,7502.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2019-07-01,7526.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2019-08-01,7530.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2019-09-01,7547.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2019-10-01,7553.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2019-11-01,7541.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2019-12-01,7527.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2020-01-01,7575.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2020-02-01,7610.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2020-03-01,7541.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2020-04-01,6522.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2020-05-01,7004.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2020-06-01,7159.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2020-07-01,7196.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2020-08-01,7226.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2020-09-01,7253.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2020-10-01,7301.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2020-11-01,7321.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2020-12-01,7357.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2021-01-01,7362.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2021-02-01,7278.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2021-03-01,7399.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2021-04-01,7400.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2021-05-01,7391.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2021-06-01,7393.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2021-07-01,7425.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2021-08-01,7432.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2021-09-01,7484.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2021-10-01,7518.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2021-11-01,7562.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2021-12-01,7595.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2022-01-01,7595.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2022-02-01,7651.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2022-03-01,7692.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2022-04-01,7698.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2022-05-01,7738.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2022-06-01,7761.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2022-07-01,7792.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2022-08-01,7801.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2022-09-01,7832.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2022-10-01,7847.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2022-11-01,7863.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2022-12-01,7885.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2023-01-01,7932.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2023-02-01,7943.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2023-03-01,7926.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2023-04-01,7955.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2023-05-01,7965.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2023-06-01,8006.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2023-07-01,8016.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2023-08-01,8042.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2023-09-01,8053.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2023-10-01,8080.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2023-11-01,8088.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2023-12-01,8100.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2024-01-01,8123.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2024-02-01,8132.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2024-03-01,8164.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2024-04-01,8170.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2024-05-01,8176.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2024-06-01,8196.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2024-07-01,8208.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2024-08-01,8236.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2024-09-01,8254.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2024-10-01,8262.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2024-11-01,8267.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2024-12-01,8276.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2025-01-01,8264.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2025-02-01,8267.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2025-03-01,8273.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2025-04-01,8271.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2025-05-01,8269.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2025-06-01,8267.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2025-07-01,8261.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2025-08-01,8239.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2025-09-01,8255.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2025-10-01,8243.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2025-11-01,8279.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2025-12-01,8272.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2026-01-01,8317.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2026-02-01,8296.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2026-03-01,8312.0,2026-05-15
USCONS,construction_employment,"All Employees, Construction",Thous. of Persons,2026-04-01,8321.0,2026-05-15
